,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J140319.0+541719,HMXB,HMXB,0.9887645707986089,0.0002928272013240228,1.2957509278201689e-05,0.9887645707986089,2.6385764160642195e-06,7.152966418904695e-05,0.0003819963537558437,0.01046599211204296,7.487784385088456e-06
2CXO J202052.5+402826,YSO,YSO,0.9871219490886676,0.001612741677436639,1.2299780752511535e-05,4.327130272274234e-05,5.415487347977988e-06,2.855272445838309e-05,0.011159657603646324,1.611233496790648e-05,0.9871219490886676
2CXO J110520.3-000909,AGN,AGN,0.9999708618857309,0.9999708618857309,2.074510679195113e-06,1.5227396148994867e-05,7.191466033963213e-07,4.7228981996285875e-07,6.670363901936659e-06,2.0704721774241718e-06,1.9039349382481834e-06
2CXO J132957.5+471048,ULX,ULX,0.6150552590220102,0.0006833452549925266,0.00011977479051141014,0.3836197390638492,0.0001661408905676547,1.446738839206151e-05,0.00031506781121340394,0.6150552590220102,2.6205778463622246e-05
2CXO J201932.6+403913,STAR,STAR,0.999961916020943,1.1980758802759432e-05,9.380491380376838e-06,7.412263999560014e-06,7.096016671223521e-07,1.2233596114082082e-06,0.999961916020943,3.231864741229798e-06,4.145638854385511e-06
2CXO J203328.3+410933,YSO,YSO,0.999926091868571,3.539729689134983e-06,2.421781209957549e-07,1.7533798690693906e-06,1.328212880153809e-07,2.8307129407032834e-07,6.762713950090086e-05,3.2981166695606755e-07,0.999926091868571
2CXO J053519.2-045307,STAR,STAR,0.999985679285894,7.733478471368597e-06,4.126411936791344e-07,1.7858706130142028e-06,2.676448615264981e-07,3.395513358546929e-07,0.999985679285894,7.625968054194623e-07,3.0189308250139933e-06
2CXO J053431.8-052636,STAR,STAR,0.999933086712392,1.027625738846886e-05,5.667690664307304e-06,4.20084986801061e-05,6.340220930898662e-07,1.3577301140823724e-06,0.999933086712392,2.251539106415604e-06,4.717549561497182e-06
2CXO J230243.9+551410,STAR,STAR,0.9999854871808275,3.1956509519268783e-06,4.781365077864794e-07,8.394650161200488e-06,1.75380145901705e-07,4.798966635084848e-07,0.9999854871808275,1.0883568621666794e-06,7.007478800177027e-07
2CXO J203351.1+410806,YSO,YSO,0.9999392762638766,1.7366067675727753e-05,4.5168339224728965e-06,2.9485010002065223e-06,2.263090349854162e-07,1.8611223078170823e-06,3.2915932740001446e-05,8.889694422224558e-07,0.9999392762638766
2CXO J225215.7+132141,AGN,AGN,0.9998416681328605,0.9998416681328605,6.507090329438085e-06,8.667991842156763e-06,1.0520775008722603e-06,6.004538601998849e-07,0.00013669949957599846,2.0647060302494457e-06,2.740048000663507e-06
2CXO J143016.1+351923,AGN,AGN,0.9999549004821964,0.9999549004821964,3.1751460742494893e-06,7.740455022662324e-06,1.0571726264690469e-06,1.2751550011299175e-06,2.537353304665985e-05,3.0036562755052353e-06,3.474399756796602e-06
2CXO J071830.5-245721,STAR,STAR,0.9998605043086272,6.475552688405732e-05,1.1197657616244149e-05,3.1194373286079205e-05,1.4495926601875205e-06,1.542137598926352e-05,0.9998605043086272,9.647936724798918e-06,5.829228212182471e-06
2CXO J180230.1-230039,YSO,YSO,0.9585885709899786,0.00016682143480407373,0.004944230170999932,0.0001133500056163118,1.0992398750020283e-05,7.370203798537347e-05,0.036083089662899706,1.924329896582511e-05,0.9585885709899786
2CXO J103807.0-584440,YSO,YSO,0.9999283087226278,9.684198701162026e-06,4.997798435739476e-07,1.2379949443829144e-05,2.721665486029967e-07,7.477679920503679e-07,4.6812583478886204e-05,1.2948313639973068e-06,0.9999283087226278
2CXO J182118.1-155736,YSO,YSO,0.9997468864445817,9.693953963788166e-06,3.7559900873792898e-06,4.164980708926005e-06,3.550232705882234e-07,3.5142368406255795e-05,0.0001990530263664834,9.48212615013214e-07,0.9997468864445817
2CXO J091501.7+241812,AGN,AGN,0.9999618116065206,0.9999618116065206,7.477187028745538e-07,5.1313963961345924e-06,1.4654579798970425e-06,1.176311399726319e-06,2.4131278166103805e-05,3.15595521745031e-06,2.3802756170494352e-06
2CXO J162036.1-510035,STAR,STAR,0.9999680070786846,4.208300371479753e-06,1.0029463736959461e-06,1.9670569293091712e-05,3.429853763299436e-07,4.495998384050947e-07,0.9999680070786846,1.4821062946429943e-06,4.836413767760572e-06
2CXO J180415.8-241846,YSO,YSO,0.9996492969081384,9.936035515597703e-06,9.607773883625332e-07,6.525490110703934e-06,4.4588474902541177e-07,6.80837801962184e-07,0.00033125271455776585,9.013517382195074e-07,0.9996492969081384
2CXO J161651.4-515811,STAR,STAR,0.9998554467140628,8.222186965159192e-06,7.78807204771806e-06,0.0001161100841939341,6.655340549012962e-07,3.2523160200385157e-06,0.9998554467140628,1.9009815516223843e-06,6.614111103640732e-06
2CXO J085308.6+135254,AGN,AGN,0.999947504034713,0.999947504034713,1.0387187986524565e-05,8.345265384526806e-06,6.405932406268259e-07,6.420416806608397e-07,2.5328833091564564e-05,4.9794752997199964e-06,2.172568603153562e-06
2CXO J142447.9+324935,AGN,AGN,0.9999679938088918,0.9999679938088918,8.368241810106842e-07,2.976164652431461e-06,4.348113746245535e-07,1.2935137691193853e-06,1.7147329475034227e-05,7.134756424034281e-06,2.182791231824215e-06
2CXO J130803.8+505226,AGN,AGN,0.9999721403793559,0.9999721403793559,4.0009396607454707e-07,1.1949195711152622e-05,3.614118232679525e-07,4.4639778414420443e-07,1.1415755259847947e-05,1.779082483335681e-06,1.5076836163035218e-06
2CXO J174338.1-293839,YSO,YSO,0.9662449068985746,0.00010339471336011522,0.03012191792307354,0.001334565597072916,5.574735830924056e-06,2.456469519095641e-05,0.002128144559324154,3.69308775729494e-05,0.9662449068985746
2CXO J161541.2+471111,AGN,AGN,0.9999455429949199,0.9999455429949199,2.423432778027509e-05,4.882625631725303e-06,5.249855582492408e-07,5.763131943592304e-07,1.3367595498333444e-05,8.274424681897156e-06,2.5967327353372414e-06
2CXO J044132.9-025126,ULX,ULX,0.7365854967969009,0.2279629436630187,0.015807139397572802,0.002154905021591593,4.2840596659339764e-05,0.0009414194498950743,0.016291180005493382,0.7365854967969009,0.0002140750688681093
2CXO J071844.7-245629,STAR,STAR,0.9999403438013199,2.2886021320002554e-05,9.428044076959117e-06,1.133094490332972e-05,8.610160036560097e-07,2.194060032397997e-06,0.9999403438013199,9.467174293865693e-06,3.488938049830649e-06
2CXO J020022.0-084511,AGN,AGN,0.9999496293366831,0.9999496293366831,2.1904847900308813e-06,4.288445351036588e-06,6.150980846532583e-07,1.9018667362442851e-06,3.5670103601608096e-05,2.710204075952458e-06,2.9944606774658294e-06
2CXO J180417.1-241627,YSO,YSO,0.8913598810161998,0.00011601569011262172,0.00023855930820012862,6.19574576413805e-05,7.391749421627121e-06,1.2972344956252702e-05,0.10818680030785449,1.6422125613611902e-05,0.8913598810161998
2CXO J075618.1+410408,AGN,AGN,0.993459768846614,0.993459768846614,0.0005406076874264976,0.0047533617254838295,2.6160945790996112e-05,5.7610869253808906e-05,0.00041124874958676854,0.000697960345258524,5.328083058552698e-05
2CXO J105302.4+573756,AGN,AGN,0.9927481241831053,0.9927481241831053,0.0001715533492356907,0.002128652872061522,1.4155130017858812e-05,1.2080894918836593e-05,0.0001481045329061565,0.004747832617297048,2.949642045746367e-05
2CXO J172600.6-341426,YSO,YSO,0.9990776105280392,1.2727379511578466e-05,2.8777176831671013e-05,8.299311528722818e-05,4.244467297434886e-06,2.3294663555556226e-06,0.0007561521586908943,3.5165707986280516e-05,0.9990776105280392
2CXO J193827.4+171525,STAR,STAR,0.9999902928612695,3.1417560445066523e-06,1.1089861274170122e-06,2.1406848171636675e-06,1.8252463355097306e-07,1.232217660015273e-06,0.9999902928612695,8.66418972929784e-07,1.0345504747670164e-06
2CXO J054125.0-015227,STAR,STAR,0.999776272280128,0.00010703063736592821,6.7221062513644625e-06,5.991098954456355e-05,3.7072705066173744e-06,9.73586101492082e-06,0.999776272280128,7.76000504846484e-06,2.8860850140162414e-05
2CXO J235800.3-323454,HMXB,HMXB,0.9963071335012821,0.001961626614179936,2.973820565967969e-05,0.9963071335012821,1.700287924068627e-05,0.0009503133085155759,0.00023821680994540415,0.0004668903701533812,2.9078311023396245e-05
2CXO J141152.0-512624,STAR,STAR,0.9987013270668699,0.0008413493506721526,7.157216578625384e-06,0.0004056935822127277,6.149589910000824e-06,1.0711687179114296e-05,0.9987013270668699,7.069895746531267e-06,2.0541610830820327e-05
2CXO J014040.8-075848,AGN,AGN,0.8667969295065661,0.8667969295065661,0.13195537319702647,0.0007717359374326226,4.424476641425535e-06,1.739280517524547e-05,0.00035537754628047055,8.031498978285177e-05,1.8451541094611767e-05
2CXO J124204.9+323152,HMXB,HMXB,0.9994381824948338,0.00037428271361233554,1.689959585302966e-06,0.9994381824948338,4.840786109475406e-07,9.96751239465995e-07,9.51759310576236e-06,0.00017272082283070525,2.1255861817719365e-06
2CXO J181842.8-134727,YSO,YSO,0.9993897440114226,1.9290239492329275e-05,0.00011057349107217317,8.769969994525184e-06,5.336524940416557e-06,1.3274627336026095e-05,0.00045143887159784877,1.5722641440419098e-06,0.9993897440114226
2CXO J213636.8+573132,STAR,STAR,0.9990491131080518,0.0004169965763846751,1.8629344507706868e-05,0.0003470089876159145,1.9805774177753603e-05,1.771122893603158e-05,0.9990491131080518,3.822564140108908e-05,9.250933892499974e-05
2CXO J053520.7-052231,STAR,STAR,0.9999154841888668,3.593418691012244e-05,1.134276689167261e-05,2.1167962959744065e-05,4.048972725143697e-06,6.187261686466069e-06,0.9999154841888668,2.1075857069322063e-06,3.727074253243437e-06
2CXO J025127.7+341441,AGN,AGN,0.9998438242075365,0.9998438242075365,2.16345160086301e-06,1.1887684946103765e-05,2.7425594688132474e-07,7.202001516369563e-07,0.00013867814433866089,1.348927070805325e-06,1.1031284086243802e-06
2CXO J203606.3+422737,YSO,YSO,0.9998288688590526,2.882113825597445e-05,3.4319800907410647e-07,2.064937420999729e-06,2.502318853742522e-07,3.9598794885625646e-07,0.00013836350511815,8.921423088020824e-07,0.9998288688590526
2CXO J080534.9+240950,AGN,AGN,0.9997989292758949,0.9997989292758949,6.6220757758143345e-06,1.4102564895772222e-05,5.595934432022846e-05,2.580795646310844e-06,0.00011035561527832266,7.0537277476716225e-06,4.396600441049857e-06
2CXO J134412.8-003005,AGN,AGN,0.9999810977978201,0.9999810977978201,3.8075354966025335e-06,3.6008338600751868e-06,2.4517421266442323e-07,4.469510482415399e-07,5.941854932940343e-06,3.7675226347800954e-06,1.092329994494954e-06
2CXO J063218.6+045247,STAR,STAR,0.9987899745203963,0.00013351639324164205,0.0001197124083552657,0.0003277202982613319,0.00024747721263098326,7.899413164792769e-05,0.9987899745203963,1.3091690055565183e-05,0.0002895133454109836
2CXO J024224.4+000008,ULX,AGN,0.9965884353982475,0.9965884353982475,2.253629010297106e-05,0.002457470023741591,1.414177800563229e-05,0.000538270768082866,0.0001895256322536068,0.00014794309457874232,4.167701498688188e-05
2CXO J103539.7+574254,AGN,AGN,0.9961198073037799,0.9961198073037799,4.3208775257145925e-05,0.002020933185553225,0.0001850655071164811,2.124503243633855e-05,0.0012080867507399517,0.00033310223777700154,6.855120734013813e-05
2CXO J043020.4+351455,STAR,STAR,0.9972790456055362,0.0005775974133405643,0.0018135195870806523,0.00014297981083956788,9.19104581408868e-06,2.571641613439185e-05,0.9972790456055362,8.973797136011987e-05,6.221214989465271e-05
2CXO J172535.2-342229,YSO,YSO,0.9996253318738434,8.414264822308342e-06,7.737276362043185e-06,4.76932817001965e-05,7.093878924307633e-07,6.997646046398543e-07,0.0003077493419514011,1.6648088235099971e-06,0.9996253318738434
2CXO J095608.9+690106,CV,ULX,0.9178605558755182,0.018237393698427154,0.00172661767740094,0.04971475720758631,0.00010872105309304924,0.0007605257747767911,0.011345958233549313,0.9178605558755182,0.00024547047964816
2CXO J044032.1+502753,STAR,STAR,0.999870129406049,1.2381054177882353e-05,3.7853889898537274e-06,9.486537193216202e-05,9.545001810215507e-07,3.91344148667652e-06,0.999870129406049,2.427783315537159e-06,1.1543053867839062e-05
2CXO J214301.7+660708,STAR,STAR,0.9996622373814865,8.360997354369117e-05,4.546277241164559e-06,0.0002219014632192835,2.4467392088860356e-06,5.969632119528467e-06,0.9996622373814865,7.003322390825661e-06,1.22852107901471e-05
2CXO J171754.7+600912,AGN,AGN,0.9882307293211139,0.9882307293211139,0.003836689291579736,0.0044962705424724135,0.00014848241525461828,0.00022578348978612026,0.0014824906588313843,0.00129613452266823,0.00028341975829356236
2CXO J003320.6-434248,AGN,AGN,0.9965160013239297,0.9965160013239297,0.00015056799133221429,0.0007641236346304239,3.1860040076510286e-06,0.00015862096133086484,0.00011258018068930141,0.002280467326611611,1.445257746810828e-05
2CXO J004236.2+411801,CV,CV,0.9978857575371124,0.000863029913324567,0.9978857575371124,0.00017140281414555598,1.4378365627487095e-05,4.581161968998878e-06,0.0009555668353043937,9.171117431719963e-05,1.3572198199560368e-05
2CXO J125732.8+473223,AGN,AGN,0.9999085427113459,0.9999085427113459,3.5455965725466275e-06,7.662077768947844e-05,3.156427497667242e-07,3.9352969395849724e-07,6.8682519851956576e-06,2.353556250207225e-06,1.3599337130028705e-06
2CXO J150343.0-413612,STAR,STAR,0.999884369658744,1.0805199864473102e-05,6.0525163053040326e-06,8.843060053031908e-05,1.323079278215061e-06,2.3355882661132925e-06,0.999884369658744,3.4367770283084966e-06,3.2465799833074114e-06
2CXO J174804.3-244703,CV,STAR,0.8234622383343998,0.000981414032437453,0.028424119658768055,0.0008987250265118013,0.0006460116447794108,0.0002302564660326588,0.8234622383343998,0.00012062550616701248,0.14523660933090382
2CXO J034501.5+321051,STAR,STAR,0.9999635460669185,9.381819588332049e-06,5.932328687245032e-06,1.5219813283986439e-05,6.110851716467722e-07,1.0351868043341147e-06,0.9999635460669185,1.815650403328007e-06,2.45804914252996e-06
2CXO J140308.6+542336,HMXB,HMXB,0.999874640810309,3.109870521596538e-05,1.565651603168975e-05,0.999874640810309,4.5735554685090643e-07,3.241669871875957e-06,3.812303767544677e-05,3.509614159982534e-05,1.6857637493380995e-06
2CXO J103345.0+574910,AGN,AGN,0.9999409779544364,0.9999409779544364,3.442689994872454e-06,4.318727825126462e-05,4.1222728268432456e-07,5.142933880734753e-07,6.422217105113172e-06,3.443394584836483e-06,1.5999449569978647e-06
2CXO J095846.7+023911,AGN,AGN,0.9999414567892947,0.9999414567892947,1.5313423098551252e-06,4.330003731036657e-05,4.457544720909674e-07,5.08529140808096e-07,7.536054717557255e-06,3.491765105898995e-06,1.7297276485099798e-06
2CXO J044546.1-591223,HMXB,HMXB,0.4885241429295364,0.3732041725409782,0.0009394655984065051,0.4885241429295364,0.00026076261009649274,0.0006662657122783382,0.135019041077145,0.0007254246058130569,0.0006607249257459912
2CXO J053530.8-703013,STAR,STAR,0.9999840622710936,3.511112360015878e-06,6.537223863726162e-07,7.988747100685745e-06,1.6099523104813782e-07,2.346996485901724e-06,0.9999840622710936,6.304939242031059e-07,6.456614182212657e-07
2CXO J005614.6-011828,AGN,AGN,0.9999287514449556,0.9999287514449556,1.4771318531255991e-06,2.968983093798813e-05,2.8649660812394462e-06,8.424596602864009e-07,3.239411226381702e-05,1.4284197563999385e-06,2.551634491395554e-06
2CXO J145303.6+335719,AGN,AGN,0.9998301235434837,0.9998301235434837,2.390677801140859e-05,3.134298579445381e-05,1.6012782660994338e-06,1.9462025713707575e-06,8.809222117485017e-05,1.4949252227976143e-05,8.037738470215096e-06
2CXO J013253.3-095239,AGN,AGN,0.9999671952443409,0.9999671952443409,1.9133651779820584e-06,3.180320572060345e-06,3.3088222548743446e-07,6.213638344472404e-07,2.066322552598024e-05,4.352809515227011e-06,1.7427888079856395e-06
2CXO J042457.0+271156,STAR,STAR,0.9999520903741853,2.8468398841851912e-05,2.8915898163079213e-06,9.503491586397262e-06,6.466542383509266e-07,9.079577938759055e-07,0.9999520903741853,1.4688550335046883e-06,4.022678504600152e-06
2CXO J171419.2+611944,AGN,AGN,0.9999691881904865,0.9999691881904865,6.539477783595433e-06,5.809774413678565e-06,5.509342676979954e-07,6.261125860051497e-07,1.2702253911036658e-05,2.2177348658042617e-06,2.36552168562712e-06
2CXO J013120.2+061959,STAR,STAR,0.9999559212211491,9.934598115311805e-06,2.524345215093213e-06,2.561901027865776e-05,2.51025138684411e-07,1.0177494013102952e-06,0.9999559212211491,3.722362617024881e-06,1.0096880848365838e-06
2CXO J053529.9-044952,STAR,STAR,0.9999802894749775,8.371359799223833e-06,1.0028694533788152e-06,5.683592355540935e-06,5.433729857046498e-07,9.376831090047374e-07,0.9999802894749775,1.0167164178815441e-06,2.154930901637129e-06
2CXO J053606.8-062335,STAR,STAR,0.9999781207862463,5.772949690679135e-06,1.4150513745527348e-06,1.1440794378564544e-05,2.9740393640879566e-07,6.313900529260507e-07,0.9999781207862463,1.0680186210242252e-06,1.2536056995807967e-06
2CXO J201426.5+411210,STAR,STAR,0.9999856695611711,4.44339153305531e-06,1.102750257549212e-06,2.3394728982740604e-06,2.529275060942687e-07,2.883440866283525e-07,0.9999856695611711,6.284638600885831e-07,5.275088687112414e-06
2CXO J215335.9+623440,STAR,STAR,0.999516874134185,9.060491455323425e-05,1.9628053070448978e-05,0.0003096092610504556,3.729719330081541e-06,1.0820046617066317e-05,0.999516874134185,3.43049913475903e-05,1.4428879846168455e-05
2CXO J213958.5+581214,STAR,STAR,0.999613402552279,0.0002589147567255735,5.903475042690032e-06,6.957274574866195e-05,4.1475778049501095e-06,1.57317982756336e-05,0.999613402552279,1.053112847849896e-05,2.1795965645053876e-05
2CXO J181837.9-134840,STAR,STAR,0.9997009902235874,1.3885993122400233e-05,7.76857121221903e-06,7.364053797143147e-06,1.0627422184216778e-06,7.868973218365671e-05,0.9997009902235874,1.1225982057081203e-05,0.00017901270182183376
2CXO J100513.1-074422,LMXB,LMXB,0.9999023349076697,7.155884285946741e-05,2.8938560651905563e-06,5.6381444284899426e-06,0.9999023349076697,3.930285570917132e-07,1.2275571911817665e-05,4.427246490022918e-06,4.784020179165213e-07
2CXO J084428.8+511432,AGN,AGN,0.9999412453576204,0.9999412453576204,1.8369601939779826e-06,5.9654440903689796e-06,4.2512358376536125e-06,7.569126498102551e-07,3.685654145665902e-05,6.2236083060810935e-06,2.863939845011473e-06
2CXO J042149.6+192908,STAR,STAR,0.9998909929611153,2.9433111063478917e-05,2.4876388623247192e-06,4.9113336673555004e-05,1.4850293876412415e-05,2.3398413899190427e-06,0.9998909929611153,2.9920640731109098e-06,7.790752945969611e-06
2CXO J203507.0+411311,STAR,STAR,0.9975380804054107,6.996579590708393e-05,1.7310703298813466e-05,3.9907223165756304e-05,9.162612494977854e-06,2.6466488148031762e-05,0.9975380804054107,2.3636401346390918e-05,0.0022754703702281983
2CXO J053524.3-052844,STAR,STAR,0.9999844640018888,8.02367687240059e-06,3.791237851718069e-07,3.6586789895459645e-06,5.766536452223016e-07,4.83656072014925e-07,0.9999844640018888,6.54117332808449e-07,1.760091414302832e-06
2CXO J100516.4-074230,LMXB,LMXB,0.9998590496393064,0.00012881037539475194,1.4956733019931666e-06,7.675879042954867e-06,0.9998590496393064,3.7906346620639486e-07,1.8823170363867639e-06,4.6396346031644784e-07,2.4308899092043553e-07
2CXO J103808.7+472735,AGN,AGN,0.999972784644787,0.999972784644787,7.538799413151376e-07,1.044154865810606e-05,5.281516740103732e-07,6.659245914391035e-07,1.0823940344197634e-05,1.7006521417250672e-06,2.301257862160735e-06
2CXO J003202.9+003751,AGN,AGN,0.9999607223338594,0.9999607223338594,1.0842319147936824e-06,9.912388049787235e-06,4.894792691421041e-07,8.144393087593743e-07,1.2909084208232556e-05,1.1386270012362938e-05,2.6817733775823345e-06
2CXO J235746.7-323607,HMXB,HMXB,0.9670895688004961,0.019528772325347242,8.355401537846287e-05,0.9670895688004961,4.430957244689502e-05,9.199812114563932e-05,0.004650408319217148,0.008395825817536607,0.0001155630284317685
2CXO J174820.3-302835,STAR,STAR,0.9999551784060454,6.374948166803641e-06,3.5533973364591438e-06,2.0929381375131913e-05,7.589689254983102e-07,3.010178781041895e-06,0.9999551784060454,2.2953039196719307e-06,7.899415449957233e-06
2CXO J160843.9+071508,AGN,AGN,0.9998813914865531,0.9998813914865531,5.682427524179624e-06,9.800904840624574e-06,1.034668251328442e-06,1.1509573495106457e-06,8.685102115736286e-05,8.82061784098641e-06,5.267916482917609e-06
2CXO J053621.9-064142,STAR,STAR,0.9999679940173081,1.0004028418078884e-05,3.8074365388910536e-06,7.5965160983116e-06,7.152296329986604e-07,1.2353089649061389e-06,0.9999679940173081,3.1398854799699206e-06,5.507577558650784e-06
2CXO J004941.7-724842,STAR,HMXB,0.6683958140185053,0.007885244429149608,0.004265770948415294,0.6683958140185053,0.0006230380091046575,0.0015617397411862078,0.3165296904751022,0.0003775420955577974,0.00036116028297890877
2CXO J140231.9-102743,STAR,STAR,0.9999608806810603,1.05129527711164e-05,5.882310998646555e-07,1.6622721517667753e-05,2.7602571067912e-07,5.024719895354952e-06,0.9999608806810603,4.904947373118688e-06,1.1897205720526083e-06
2CXO J033741.9-045704,AGN,AGN,0.9979486173282563,0.9979486173282563,0.0002779643501463478,0.0006953140766925494,8.207566633819687e-06,1.824045639809277e-05,0.00011594957951223038,0.0009068994723557389,2.8807170005095163e-05
2CXO J060920.6+242208,STAR,STAR,0.9999577963511097,4.010798194395969e-06,1.078808657141783e-06,3.101773769592404e-05,2.3755332463409476e-07,3.4030998818623006e-07,0.9999577963511097,7.665857368353371e-07,4.751855293252513e-06
2CXO J124211.1+323236,ULX,HMXB,0.9957252858422075,0.0018849365083646813,4.382441237075254e-05,0.9957252858422075,1.0314811072854297e-05,1.8838162680121986e-05,0.0015714965193464137,0.0007122506647190148,3.305307923829041e-05
2CXO J124825.8+083020,AGN,ULX,0.9955792381348628,0.004001109342103649,9.711934368492126e-05,6.401324755636894e-05,5.025735640468388e-06,2.361147710146341e-05,0.0002078716949531861,0.9955792381348628,2.2011024097096927e-05
2CXO J120130.3+011138,AGN,AGN,0.9999681912151718,0.9999681912151718,2.119989697752306e-06,3.192923818000784e-06,4.382589484654316e-07,5.42885697202832e-07,1.4117848078317071e-05,9.414982042947145e-06,1.981896545449553e-06
2CXO J150722.3+523039,STAR,AGN,0.9849538498716189,0.9849538498716189,0.006492146702104173,0.0016773164040104207,3.246398945426372e-05,4.0499194058579244e-05,0.004032176373608544,0.0026315789303225263,0.00013996853482275124
2CXO J002402.1-720450,CV,PULSAR,0.998104525221788,6.441261784901557e-05,0.0011539900356781643,5.328215569411079e-05,7.128454954572192e-06,0.998104525221788,0.0006094940454792244,3.148795285598094e-06,4.018673271258478e-06
2CXO J174731.1-285740,STAR,STAR,0.9999174438645732,1.842503523298143e-05,9.788384658946422e-06,1.8399261312167367e-05,2.0217827907751845e-06,1.0410282467438293e-05,0.9999174438645732,4.415702522583863e-06,1.90956864420138e-05
2CXO J084849.6+111729,AGN,AGN,0.9999736263908996,0.9999736263908996,4.0418506085043605e-06,3.470017384437994e-06,3.0998607788760333e-07,3.522775564248839e-07,1.433969863434993e-05,2.4170962406325147e-06,1.4426825978864433e-06
2CXO J015716.9-005304,AGN,AGN,0.9876573827183939,0.9876573827183939,0.0001914378972897212,0.010884156055177487,5.50122463227645e-06,6.902914706801886e-06,0.00038932648112236537,0.0008380912633311868,2.7201445346157022e-05
2CXO J162038.2-530159,STAR,STAR,0.9998612420760254,7.3587058812599925e-06,1.5302441952971127e-05,3.2854491411684505e-05,4.4400486669136875e-07,7.783402258916107e-05,0.9998612420760254,2.6888888815571787e-06,2.275368391161451e-06
2CXO J132117.1+341137,AGN,AGN,0.9999609991532755,0.9999609991532755,9.615228977327682e-07,2.8872798521180464e-05,2.070117682710922e-07,2.5827453805463627e-07,6.3398005281858315e-06,1.4689105200512447e-06,8.925279512650578e-07
2CXO J213956.3+581347,STAR,STAR,0.8612211616937919,0.09550273038859922,0.0012097956450364726,0.01708203636017857,0.0002414489847850481,0.0013816765808202904,0.8612211616937919,0.02227086551158385,0.0010902848352045242
2CXO J064100.8+095207,STAR,STAR,0.9988152933666569,9.33297376418388e-05,2.3664843963304643e-06,6.313512287239437e-05,1.5529655406718065e-06,3.3264991966360136e-06,0.9988152933666569,6.027206086951755e-06,0.0010149686176083824
2CXO J071850.8-245703,STAR,STAR,0.9992853983394939,8.632947949853542e-05,0.00018405138073825388,0.0003401900185181691,3.997085562108794e-06,6.24950826375163e-05,0.9992853983394939,2.1462938510857508e-05,1.6075675040794815e-05
2CXO J140307.8+541836,HMXB,HMXB,0.9999372664904249,4.979425903658352e-05,2.290239398695828e-06,0.9999372664904249,3.1418738850126837e-07,4.288034225658555e-07,6.495110448598839e-06,2.34683779572754e-06,1.0640720843355604e-06
2CXO J161502.6-504344,YSO,YSO,0.9806997030235094,0.00010636704714436862,6.649044528960694e-05,0.0031359338264206247,6.4940897575685135e-06,2.8305411523606134e-05,0.01591230413462934,4.440202172541072e-05,0.9806997030235094
2CXO J172013.7-360023,YSO,YSO,0.9999552767432857,2.7584052423642427e-06,1.6942007048342469e-07,3.1821643512102266e-06,2.157528310358779e-07,1.6036814922298696e-07,3.7872299438452955e-05,3.6484663152739977e-07,0.9999552767432857
2CXO J053536.1-660114,STAR,STAR,0.9994545517511103,4.735439216614533e-05,7.147918708530224e-06,0.0004549091655066726,2.1892254254850453e-06,4.269498184803352e-06,0.9994545517511103,1.972070236803732e-05,9.857346530284936e-06
2CXO J034404.4+320453,STAR,STAR,0.9999834748273847,7.194394232027899e-06,7.01459070146274e-07,3.099139289869125e-06,7.342904547756581e-07,5.467142639409151e-07,0.9999834748273847,1.1760555988478784e-06,3.0731197057485125e-06
2CXO J053542.6-052544,STAR,STAR,0.9998227579439865,5.076633092239005e-05,2.4547434135986543e-05,8.22721816761265e-05,3.2159570422574366e-06,2.6590289509185e-06,0.9998227579439865,5.833959631106027e-06,7.947163654814481e-06
2CXO J123028.2+413958,HMXB,HMXB,0.9940716107269663,0.002306152608333313,7.453952923979711e-05,0.9940716107269663,1.0173245647738862e-05,5.215937700453875e-05,0.0004057849789890259,0.0030467167313506863,3.286280246882669e-05
2CXO J033130.6-275832,AGN,AGN,0.9966655280647198,0.9966655280647198,1.670933028899105e-05,0.0011241909110712943,8.736534278178732e-06,9.52791491573943e-05,0.0003069625370114825,0.0017432166838099868,3.937678966292541e-05
2CXO J112054.2+531040,HMXB,ULX,0.9228714738771827,0.015588828866654964,0.0022781687480378393,0.0587422149889379,5.081927665588501e-05,1.450753607214715e-05,0.0004040260857927323,0.9228714738771827,4.9960620665837515e-05
2CXO J064105.9+092717,STAR,STAR,0.999945294535828,1.1850343619376652e-05,4.265705659256726e-06,8.555641062141156e-06,8.005268930365332e-07,1.4412396605644858e-06,0.999945294535828,2.188053339471234e-06,2.5603953938113105e-05
2CXO J084822.3+445224,AGN,AGN,0.9825218905106067,0.9825218905106067,0.0001936303480365881,0.007976957691852892,0.00014150905890604327,0.0005857102007572675,0.0021755570877334887,0.006021112193284939,0.00038363290882203555
2CXO J141905.0+522527,AGN,AGN,0.9998836581394247,0.9998836581394247,8.267087010805538e-07,9.526195622283925e-05,4.3766312915581646e-07,5.461740914338913e-07,1.2211643384565497e-05,5.35897858264705e-06,1.698736463502015e-06
2CXO J122752.5+080526,AGN,AGN,0.9999888889292494,0.9999888889292494,4.4428706211184684e-07,1.080424779622554e-06,2.1961855258233758e-07,2.7709242892152946e-07,7.445407685846348e-06,6.866826759590608e-07,9.575575655238379e-07
